Date,Date_Local,CO,NO,NO2,PM2_5,O3
8/25/2022 23:00,8/26/2022 0:00,NA,0,10.9,6,26.5
8/26/2022 0:00,8/26/2022 1:00,NA,NA,NA,9,20.7
8/26/2022 1:00,8/26/2022 2:00,NA,NA,NA,8,22.6
8/26/2022 2:00,8/26/2022 3:00,NA,NA,NA,9,26.9
8/26/2022 3:00,8/26/2022 4:00,0.218,0.1,8.8,9,24.4
8/26/2022 4:00,8/26/2022 5:00,0.231,0.1,9.9,8,18.9
8/26/2022 5:00,8/26/2022 6:00,0.273,0.5,14,7,14.5
8/26/2022 6:00,8/26/2022 7:00,0.234,0.7,8,7,28.7
8/26/2022 7:00,8/26/2022 8:00,0.194,0.5,4.2,8,40.8
8/26/2022 8:00,8/26/2022 9:00,0.198,0.5,3,6,46.9
8/26/2022 9:00,8/26/2022 10:00,0.277,0.5,2.9,12,52.1
8/26/2022 10:00,8/26/2022 11:00,0.189,0.2,2,9,56.8
8/26/2022 11:00,8/26/2022 12:00,0.192,0.2,2.2,8,58.3
8/26/2022 12:00,8/26/2022 13:00,0.194,0.2,2.4,7,61.1
8/26/2022 13:00,8/26/2022 14:00,0.19,0.2,2,9,61.2
8/26/2022 14:00,8/26/2022 15:00,0.19,0.1,1.9,9,58.4
8/26/2022 15:00,8/26/2022 16:00,NA,NA,NA,7,NA
8/26/2022 16:00,8/26/2022 17:00,NA,NA,NA,7,NA
8/26/2022 17:00,8/26/2022 18:00,NA,NA,NA,5,42.9
8/26/2022 18:00,8/26/2022 19:00,NA,NA,NA,8,38.5
8/26/2022 19:00,8/26/2022 20:00,0.202,0,5,6,39.3
8/26/2022 20:00,8/26/2022 21:00,0.188,0,5.5,1,34.9
8/26/2022 21:00,8/26/2022 22:00,0.183,0,4.6,0,34.5
8/26/2022 22:00,8/26/2022 23:00,0.192,0.1,5.5,2,28.7
8/26/2022 23:00,8/27/2022 0:00,NA,0.2,6.9,2,22
8/27/2022 0:00,8/27/2022 1:00,0.231,0.1,8.9,1,18.1
8/27/2022 1:00,8/27/2022 2:00,0.251,0.1,9.5,4,14.1
8/27/2022 2:00,8/27/2022 3:00,0.253,0.2,9.4,7,8.5
8/27/2022 3:00,8/27/2022 4:00,0.255,0.8,8.9,5,5.7
8/27/2022 4:00,8/27/2022 5:00,0.262,0.6,8.3,2,4.2
8/27/2022 5:00,8/27/2022 6:00,0.308,0.8,7,3,11.1
8/27/2022 6:00,8/27/2022 7:00,0.232,0.8,4.2,6,16.9
8/27/2022 7:00,8/27/2022 8:00,0.209,0.8,2.6,5,22.9
8/27/2022 8:00,8/27/2022 9:00,0.183,0.4,1.7,4,30.9
8/27/2022 9:00,8/27/2022 10:00,0.176,0.2,1.4,3,35.2
8/27/2022 10:00,8/27/2022 11:00,0.172,0.1,1.1,1,38.3
8/27/2022 11:00,8/27/2022 12:00,0.176,0.1,1.3,5,41.5
8/27/2022 12:00,8/27/2022 13:00,0.182,0.1,1.5,7,46.5
8/27/2022 13:00,8/27/2022 14:00,0.181,0.1,1.6,7,46.8
8/27/2022 14:00,8/27/2022 15:00,0.166,0.1,1.2,6,43
8/27/2022 15:00,8/27/2022 16:00,0.171,0.1,1.2,6,38.5
8/27/2022 16:00,8/27/2022 17:00,0.161,0.1,1.1,7,37.5
8/27/2022 17:00,8/27/2022 18:00,0.165,0.1,1.3,4,35.1
8/27/2022 18:00,8/27/2022 19:00,0.181,0,1.6,3,31.6
8/27/2022 19:00,8/27/2022 20:00,0.178,0,1.8,5,30.2
8/27/2022 20:00,8/27/2022 21:00,0.179,0,1.7,11,27.1
8/27/2022 21:00,8/27/2022 22:00,0.192,0,2.1,9,23.2
8/27/2022 22:00,8/27/2022 23:00,0.19,0.1,2.4,13,21.1
8/27/2022 23:00,8/28/2022 0:00,NA,0,1.3,10,24.8
8/28/2022 0:00,8/28/2022 1:00,0.176,0,1,9,25.4
8/28/2022 1:00,8/28/2022 2:00,0.167,0,0.7,6,27.9
8/28/2022 2:00,8/28/2022 3:00,0.164,0,0.6,10,29.7
8/28/2022 3:00,8/28/2022 4:00,0.161,0,0.7,8,29.7
8/28/2022 4:00,8/28/2022 5:00,0.159,0,0.7,6,29.7
8/28/2022 5:00,8/28/2022 6:00,0.157,0,0.7,6,29.9
8/28/2022 6:00,8/28/2022 7:00,0.152,0,0.6,8,30.5
8/28/2022 7:00,8/28/2022 8:00,0.156,0.1,0.4,8,30.6
8/28/2022 8:00,8/28/2022 9:00,0.16,0.1,0.5,8,29.3
8/28/2022 9:00,8/28/2022 10:00,0.161,0.1,0.4,7,29.4
8/28/2022 10:00,8/28/2022 11:00,0.166,0.1,0.5,10,30.5
8/28/2022 11:00,8/28/2022 12:00,0.165,0.1,0.5,9,32.3
8/28/2022 12:00,8/28/2022 13:00,0.165,0.1,0.7,9,35.6
8/28/2022 13:00,8/28/2022 14:00,0.181,0.2,1.4,10,40.7
8/28/2022 14:00,8/28/2022 15:00,0.188,0.2,1.5,10,44.9
8/28/2022 15:00,8/28/2022 16:00,0.183,0.3,1.8,10,41
8/28/2022 16:00,8/28/2022 17:00,0.172,0.2,1.5,5,36.1
8/28/2022 17:00,8/28/2022 18:00,0.167,0.1,1.5,3,33
8/28/2022 18:00,8/28/2022 19:00,0.173,0.1,2.7,0,29.4
8/28/2022 19:00,8/28/2022 20:00,0.157,0.1,2.3,1,30.3
8/28/2022 20:00,8/28/2022 21:00,0.16,0.1,2.2,3,29.5
8/28/2022 21:00,8/28/2022 22:00,0.146,0.1,3,6,28.2
8/28/2022 22:00,8/28/2022 23:00,0.15,0.1,2.9,5,26.9
8/28/2022 23:00,8/29/2022 0:00,NA,0.1,4,4,21.6
8/29/2022 0:00,8/29/2022 1:00,NA,NA,NA,8,17.5
8/29/2022 1:00,8/29/2022 2:00,NA,NA,NA,8,16
8/29/2022 2:00,8/29/2022 3:00,0.168,0.1,6.6,3,12.6
8/29/2022 3:00,8/29/2022 4:00,0.176,0.2,6.3,-1,10.4
8/29/2022 4:00,8/29/2022 5:00,0.188,0.5,7.6,-2,5.2
8/29/2022 5:00,8/29/2022 6:00,0.221,3.1,8.9,0,3.7
8/29/2022 6:00,8/29/2022 7:00,0.308,7,13.4,14,7.1
8/29/2022 7:00,8/29/2022 8:00,0.218,1.6,7.9,9,31.3
8/29/2022 8:00,8/29/2022 9:00,0.187,1,4.3,10,41.1
8/29/2022 9:00,8/29/2022 10:00,0.171,0.6,2.9,8,46
8/29/2022 10:00,8/29/2022 11:00,0.185,0.4,2.5,7,47
8/29/2022 11:00,8/29/2022 12:00,0.174,0.3,1.9,6,49.8
8/29/2022 12:00,8/29/2022 13:00,0.173,0.2,1.7,3,50.5
8/29/2022 13:00,8/29/2022 14:00,0.174,0.2,1.8,4,49.7
8/29/2022 14:00,8/29/2022 15:00,0.173,0.2,1.7,7,48.2
8/29/2022 15:00,8/29/2022 16:00,0.173,0.1,1.9,6,46.7
8/29/2022 16:00,8/29/2022 17:00,0.177,0.1,2.1,5,45.9
8/29/2022 17:00,8/29/2022 18:00,0.179,0.1,2.1,8,44.8
8/29/2022 18:00,8/29/2022 19:00,0.168,0.1,2.1,5,40.2
8/29/2022 19:00,8/29/2022 20:00,0.16,0.1,1.5,7,39.3
8/29/2022 20:00,8/29/2022 21:00,0.163,0.1,1.9,6,37.9
8/29/2022 21:00,8/29/2022 22:00,0.159,0.1,2.3,8,38.4
8/29/2022 22:00,8/29/2022 23:00,0.155,0.1,2.3,6,36.4
8/29/2022 23:00,8/30/2022 0:00,NA,0.1,2.1,6,31.4
8/30/2022 0:00,8/30/2022 1:00,0.143,0.1,3.1,9,28.9
8/30/2022 1:00,8/30/2022 2:00,0.14,0.1,3.2,7,26
8/30/2022 2:00,8/30/2022 3:00,0.14,0.1,2.3,3,26.3
8/30/2022 3:00,8/30/2022 4:00,0.137,0.1,2.3,4,26.1
8/30/2022 4:00,8/30/2022 5:00,0.147,0.1,5.3,3,NA
8/30/2022 5:00,8/30/2022 6:00,0.157,0.3,6.6,3,25.8
8/30/2022 6:00,8/30/2022 7:00,0.154,0.8,5.2,4,26.6
8/30/2022 7:00,8/30/2022 8:00,0.159,0.9,3.8,6,28
8/30/2022 8:00,8/30/2022 9:00,0.139,0.4,1.7,5,32.4
8/30/2022 9:00,8/30/2022 10:00,0.143,0.4,1.6,4,35
8/30/2022 10:00,8/30/2022 11:00,0.143,0.5,1.9,4,38
8/30/2022 11:00,8/30/2022 12:00,0.139,0.3,1.7,4,42.6
8/30/2022 12:00,8/30/2022 13:00,0.128,0.3,1.5,3,38
8/30/2022 13:00,8/30/2022 14:00,0.129,0.3,1.6,2,40.3
8/30/2022 14:00,8/30/2022 15:00,0.116,0.2,1.2,0,40.2
8/30/2022 15:00,8/30/2022 16:00,0.111,0.3,1.2,-1,36.9
8/30/2022 16:00,8/30/2022 17:00,0.105,0.3,1.3,-2,34.3
8/30/2022 17:00,8/30/2022 18:00,0.099,2.5,1,-1,29.9
8/30/2022 18:00,8/30/2022 19:00,0.096,1.9,1.1,-1,27.1
8/30/2022 19:00,8/30/2022 20:00,0.094,0.1,1.8,-2,22.9
8/30/2022 20:00,8/30/2022 21:00,0.086,0.1,1.4,-1,22.3
8/30/2022 21:00,8/30/2022 22:00,0.079,0.1,1.1,-1,22.4
8/30/2022 22:00,8/30/2022 23:00,0.078,0.1,1,1,22.2
8/30/2022 23:00,8/31/2022 0:00,NA,0.1,0.9,1,21.7
8/31/2022 0:00,8/31/2022 1:00,NA,NA,NA,0,19.7
8/31/2022 1:00,8/31/2022 2:00,NA,NA,NA,-1,19.3
8/31/2022 2:00,8/31/2022 3:00,NA,NA,NA,2,20
8/31/2022 3:00,8/31/2022 4:00,NA,NA,NA,3,19.1
8/31/2022 4:00,8/31/2022 5:00,NA,NA,NA,2,21.7
8/31/2022 5:00,8/31/2022 6:00,NA,NA,NA,2,24
8/31/2022 6:00,8/31/2022 7:00,0.164,0.4,4,3,24.1
8/31/2022 7:00,8/31/2022 8:00,0.166,0.8,4,1,33.3
8/31/2022 8:00,8/31/2022 9:00,0.145,0.6,2.1,0,43.7
8/31/2022 9:00,8/31/2022 10:00,0.145,0.3,1.3,3,44.2
8/31/2022 10:00,8/31/2022 11:00,0.151,0.3,1.2,4,44.4
8/31/2022 11:00,8/31/2022 12:00,0.157,0.3,1,2,43.5
8/31/2022 12:00,8/31/2022 13:00,0.167,0.3,1.2,4,NA
8/31/2022 13:00,8/31/2022 14:00,0.17,0.3,1.3,4,NA
8/31/2022 14:00,8/31/2022 15:00,0.165,0.3,1.2,4,NA
8/31/2022 15:00,8/31/2022 16:00,0.155,0.3,1.1,3,NA
8/31/2022 16:00,8/31/2022 17:00,0.147,0.3,1.2,2,NA
8/31/2022 17:00,8/31/2022 18:00,0.143,0.2,2,1,35.6
8/31/2022 18:00,8/31/2022 19:00,0.153,0.2,2.9,1,32.6
8/31/2022 19:00,8/31/2022 20:00,0.171,0.1,4.3,1,29.6
8/31/2022 20:00,8/31/2022 21:00,0.184,0,5.5,1,25.2
8/31/2022 21:00,8/31/2022 22:00,0.222,0.1,8.4,2,20.5
8/31/2022 22:00,8/31/2022 23:00,0.248,0.3,13.9,1,11.1
8/31/2022 23:00,9/1/2022 0:00,NA,0.3,15.2,-1,9.3
9/1/2022 0:00,9/1/2022 1:00,0.218,0.2,10.9,4,11
9/1/2022 1:00,9/1/2022 2:00,0.182,0.1,9.3,3,13.8
9/1/2022 2:00,9/1/2022 3:00,0.159,0.1,6.8,0,17.3
9/1/2022 3:00,9/1/2022 4:00,0.148,0,5.6,2,18.6
9/1/2022 4:00,9/1/2022 5:00,0.167,0.1,8.2,-1,NA
9/1/2022 5:00,9/1/2022 6:00,0.253,1,10.8,2,NA
9/1/2022 6:00,9/1/2022 7:00,0.179,1.1,5.4,3,20.3
9/1/2022 7:00,9/1/2022 8:00,0.166,1.2,3.5,3,25
9/1/2022 8:00,9/1/2022 9:00,0.138,0.6,1.8,3,31.7
9/1/2022 9:00,9/1/2022 10:00,0.125,0.4,1.2,NA,36
9/1/2022 10:00,9/1/2022 11:00,0.12,0.3,1,4,39.2
9/1/2022 11:00,9/1/2022 12:00,0.116,0.3,0.9,1,40.8
9/1/2022 12:00,9/1/2022 13:00,0.116,0.3,0.9,0,40.9
9/1/2022 13:00,9/1/2022 14:00,0.122,0.3,1,2,39.9
9/1/2022 14:00,9/1/2022 15:00,0.123,0.3,0.8,0,38.5
9/1/2022 15:00,9/1/2022 16:00,0.119,0.2,0.8,-2,39.3
9/1/2022 16:00,9/1/2022 17:00,0.12,0.2,0.9,0,37.9
9/1/2022 17:00,9/1/2022 18:00,0.12,0.1,1.1,1,35.1
9/1/2022 18:00,9/1/2022 19:00,0.13,0.1,2.6,1,31.6
9/1/2022 19:00,9/1/2022 20:00,0.142,0,3.5,1,29.2
9/1/2022 20:00,9/1/2022 21:00,0.15,0,4.3,1,25.4
9/1/2022 21:00,9/1/2022 22:00,0.141,0,3.9,-2,23.2
9/1/2022 22:00,9/1/2022 23:00,0.14,0,4.3,-3,21.7
9/1/2022 23:00,9/2/2022 0:00,NA,0.1,4.1,-1,20.6
9/2/2022 0:00,9/2/2022 1:00,NA,NA,NA,0,20.1
9/2/2022 1:00,9/2/2022 2:00,NA,NA,NA,-3,20.9
9/2/2022 2:00,9/2/2022 3:00,NA,NA,NA,-2,17.7
9/2/2022 3:00,9/2/2022 4:00,0.118,0.3,4.8,1,14.4
9/2/2022 4:00,9/2/2022 5:00,0.159,0.1,7.4,1,11.4
9/2/2022 5:00,9/2/2022 6:00,0.254,1.9,12.2,0,8
9/2/2022 6:00,9/2/2022 7:00,0.216,2.9,6.8,-2,14
9/2/2022 7:00,9/2/2022 8:00,0.148,2.4,4.1,10,19.5
9/2/2022 8:00,9/2/2022 9:00,0.119,0.8,1.8,6,24
9/2/2022 9:00,9/2/2022 10:00,NA,NA,NA,NA,NA
9/2/2022 10:00,9/2/2022 11:00,0.121,0.5,1.5,0,NA
9/2/2022 11:00,9/2/2022 12:00,0.111,0.1,0.7,4,33.4
9/2/2022 12:00,9/2/2022 13:00,0.112,0.1,0.7,2,34.6
9/2/2022 13:00,9/2/2022 14:00,0.132,0.2,0.7,-2,36.6
9/2/2022 14:00,9/2/2022 15:00,0.12,0.2,0.9,-2,38
9/2/2022 15:00,9/2/2022 16:00,0.119,0.1,0.8,-2,39.3
9/2/2022 16:00,9/2/2022 17:00,0.121,0.1,1,0,39.4
9/2/2022 17:00,9/2/2022 18:00,0.143,0.1,1.8,2,37.5
9/2/2022 18:00,9/2/2022 19:00,0.156,0,3.2,1,33.2
9/2/2022 19:00,9/2/2022 20:00,0.163,0.1,3.8,-1,28.8
9/2/2022 20:00,9/2/2022 21:00,0.165,0,3.8,1,24.8
9/2/2022 21:00,9/2/2022 22:00,0.171,0.1,4.9,7,21.1
9/2/2022 22:00,9/2/2022 23:00,0.196,0,5.7,6,17.3
9/2/2022 23:00,9/3/2022 0:00,NA,0.1,6.7,7,12.6
9/3/2022 0:00,9/3/2022 1:00,0.185,0.2,6.6,10,11.1
9/3/2022 1:00,9/3/2022 2:00,0.166,0.2,5.1,9,10.9
9/3/2022 2:00,9/3/2022 3:00,0.173,0.2,5.1,4,7.1
9/3/2022 3:00,9/3/2022 4:00,0.19,0.4,5.8,4,4.6
9/3/2022 4:00,9/3/2022 5:00,0.209,1,6.5,4,1.8
9/3/2022 5:00,9/3/2022 6:00,0.339,3.1,8.3,4,2
9/3/2022 6:00,9/3/2022 7:00,0.274,5.1,5.6,3,5.1
9/3/2022 7:00,9/3/2022 8:00,0.208,2.2,4.2,3,16.7
9/3/2022 8:00,9/3/2022 9:00,0.182,1.8,4.4,3,24.6
9/3/2022 9:00,9/3/2022 10:00,0.16,1.1,3.5,3,32.5
9/3/2022 10:00,9/3/2022 11:00,0.156,0.7,3.2,3,41.5
9/3/2022 11:00,9/3/2022 12:00,0.169,0.5,3.4,4,51.2
9/3/2022 12:00,9/3/2022 13:00,0.154,0.2,2.3,3,53.2
9/3/2022 13:00,9/3/2022 14:00,0.148,0.2,2.1,2,51.3
9/3/2022 14:00,9/3/2022 15:00,0.155,0.2,2.2,5,48.7
9/3/2022 15:00,9/3/2022 16:00,0.147,0.2,1.9,3,45.7
9/3/2022 16:00,9/3/2022 17:00,0.135,0.2,1.7,-2,39.9
9/3/2022 17:00,9/3/2022 18:00,0.132,0.1,2,-1,37.7
9/3/2022 18:00,9/3/2022 19:00,0.15,0.1,3.3,0,35
9/3/2022 19:00,9/3/2022 20:00,0.166,0,3.6,0,32.9
9/3/2022 20:00,9/3/2022 21:00,0.155,0,3.2,2,32.1
9/3/2022 21:00,9/3/2022 22:00,0.192,0,4.6,7,28.2
9/3/2022 22:00,9/3/2022 23:00,0.21,0,5.9,6,25.2
9/3/2022 23:00,9/4/2022 0:00,NA,0.1,8.9,13,20.4
9/4/2022 0:00,9/4/2022 1:00,0.26,0,9.3,17,18.9
9/4/2022 1:00,9/4/2022 2:00,0.197,0,7,5,21.5
9/4/2022 2:00,9/4/2022 3:00,0.186,0.1,6.9,6,18.5
9/4/2022 3:00,9/4/2022 4:00,0.18,0.1,5.5,6,14.7
9/4/2022 4:00,9/4/2022 5:00,0.17,0.1,6.4,7,13.8
9/4/2022 5:00,9/4/2022 6:00,0.198,0.4,7.5,4,9.8
9/4/2022 6:00,9/4/2022 7:00,0.186,0.7,4.2,6,18.4
9/4/2022 7:00,9/4/2022 8:00,0.132,0.6,2.1,6,26.5
9/4/2022 8:00,9/4/2022 9:00,0.14,0.5,1.8,5,29.1
9/4/2022 9:00,9/4/2022 10:00,0.146,0.5,2.1,10,36.2
9/4/2022 10:00,9/4/2022 11:00,0.159,0.3,2,7,42.6
9/4/2022 11:00,9/4/2022 12:00,0.163,0.2,1.9,4,41.7
9/4/2022 12:00,9/4/2022 13:00,0.173,0.2,1.9,8,45.5
9/4/2022 13:00,9/4/2022 14:00,0.167,0.2,1.8,8,46.5
9/4/2022 14:00,9/4/2022 15:00,0.159,0.2,1.7,9,44.8
9/4/2022 15:00,9/4/2022 16:00,0.151,0.2,1.6,5,44.2
9/4/2022 16:00,9/4/2022 17:00,0.188,0.1,1.9,5,40.4
9/4/2022 17:00,9/4/2022 18:00,0.257,0.1,2.9,4,36.7
9/4/2022 18:00,9/4/2022 19:00,0.172,0,3.2,2,35.4
9/4/2022 19:00,9/4/2022 20:00,0.171,0,2.8,5,37.9
9/4/2022 20:00,9/4/2022 21:00,0.159,0,2.7,8,37
9/4/2022 21:00,9/4/2022 22:00,0.157,0,2.6,6,36.1
9/4/2022 22:00,9/4/2022 23:00,0.15,0,2.9,2,35.8
9/4/2022 23:00,9/5/2022 0:00,NA,0,2.3,6,35.9
9/5/2022 0:00,9/5/2022 1:00,NA,NA,NA,8,32.3
9/5/2022 1:00,9/5/2022 2:00,NA,NA,NA,5,30.4
9/5/2022 2:00,9/5/2022 3:00,0.14,0,2,2,28.1
9/5/2022 3:00,9/5/2022 4:00,0.142,0,2.6,3,24.3
9/5/2022 4:00,9/5/2022 5:00,0.138,0,2.4,3,25.1
9/5/2022 5:00,9/5/2022 6:00,0.146,0.1,2.5,-1,22.5
9/5/2022 6:00,9/5/2022 7:00,0.132,0.1,2.1,-2,22.7
9/5/2022 7:00,9/5/2022 8:00,0.131,0.2,1.7,4,24.1
9/5/2022 8:00,9/5/2022 9:00,0.131,0.2,1,7,29.5
9/5/2022 9:00,9/5/2022 10:00,0.135,0.2,1.3,5,30.8
9/5/2022 10:00,9/5/2022 11:00,0.137,0.2,1.5,1,30.7
9/5/2022 11:00,9/5/2022 12:00,0.134,0.1,1.2,2,32.6
9/5/2022 12:00,9/5/2022 13:00,0.144,0.1,1.9,4,29.1
9/5/2022 13:00,9/5/2022 14:00,0.155,0.1,2.6,5,25.1
9/5/2022 14:00,9/5/2022 15:00,0.139,0.1,1.6,4,31.3
9/5/2022 15:00,9/5/2022 16:00,0.134,0.1,1.4,2,30.7
9/5/2022 16:00,9/5/2022 17:00,0.136,0,1.1,-1,34.9
9/5/2022 17:00,9/5/2022 18:00,0.142,0,1.4,1,33.2
9/5/2022 18:00,9/5/2022 19:00,0.139,0,1.6,2,31.2
9/5/2022 19:00,9/5/2022 20:00,0.146,0,1.6,3,34.4
9/5/2022 20:00,9/5/2022 21:00,0.147,0,1.7,3,32.7
9/5/2022 21:00,9/5/2022 22:00,0.142,0,1.3,4,32.6
9/5/2022 22:00,9/5/2022 23:00,0.138,0,0.8,2,32.2
9/5/2022 23:00,9/6/2022 0:00,NA,0,0.6,0,28.1
9/6/2022 0:00,9/6/2022 1:00,0.122,0,0.6,-1,27.5
9/6/2022 1:00,9/6/2022 2:00,0.111,0,0.5,2,27.9
9/6/2022 2:00,9/6/2022 3:00,0.11,0,0.5,2,26.4
9/6/2022 3:00,9/6/2022 4:00,0.108,0,0.3,-1,29.5
9/6/2022 4:00,9/6/2022 5:00,0.115,0,0.7,0,NA
9/6/2022 5:00,9/6/2022 6:00,0.122,0,1.1,0,27.7
9/6/2022 6:00,9/6/2022 7:00,0.121,0.1,1.8,0,27.8
9/6/2022 7:00,9/6/2022 8:00,0.124,0.1,1.7,-1,29.2
9/6/2022 8:00,9/6/2022 9:00,0.12,0.1,1.4,-1,29.4
9/6/2022 9:00,9/6/2022 10:00,0.127,0.2,2.2,1,27.5
9/6/2022 10:00,9/6/2022 11:00,0.138,0.4,2.3,1,27.1
9/6/2022 11:00,9/6/2022 12:00,0.136,0.2,1.5,2,28.6
9/6/2022 12:00,9/6/2022 13:00,0.134,0.1,1.1,2,29.7
9/6/2022 13:00,9/6/2022 14:00,0.129,0.1,1.1,3,28.3
9/6/2022 14:00,9/6/2022 15:00,NA,NA,NA,NA,NA
9/6/2022 15:00,9/6/2022 16:00,NA,NA,NA,-3,28.9
9/6/2022 16:00,9/6/2022 17:00,0.13,0.1,1.6,0,27
9/6/2022 17:00,9/6/2022 18:00,0.136,0,2.2,2,24.4
9/6/2022 18:00,9/6/2022 19:00,0.136,0,2,2,24.5
9/6/2022 19:00,9/6/2022 20:00,0.146,0,2.5,3,23.2
9/6/2022 20:00,9/6/2022 21:00,0.139,0,2.4,5,24.9
9/6/2022 21:00,9/6/2022 22:00,0.139,0,2.1,3,25.3
9/6/2022 22:00,9/6/2022 23:00,0.137,0,2.1,1,27
9/6/2022 23:00,9/7/2022 0:00,NA,0,1.3,1,27.7
9/7/2022 0:00,9/7/2022 1:00,0.124,0,0.9,2,24.5
9/7/2022 1:00,9/7/2022 2:00,0.12,0,0.6,4,24.6
9/7/2022 2:00,9/7/2022 3:00,0.118,0,0.3,2,26.3
9/7/2022 3:00,9/7/2022 4:00,0.116,0,0.4,1,25.2
9/7/2022 4:00,9/7/2022 5:00,0.121,0.1,1.6,0,21
9/7/2022 5:00,9/7/2022 6:00,0.157,0.3,5.3,3,16.4
9/7/2022 6:00,9/7/2022 7:00,0.194,1.5,6.8,4,13.9
9/7/2022 7:00,9/7/2022 8:00,0.173,2.5,5,2,14.9
9/7/2022 8:00,9/7/2022 9:00,0.145,1.5,3.4,2,17.9
9/7/2022 9:00,9/7/2022 10:00,0.133,0.7,1.9,5,21.6
9/7/2022 10:00,9/7/2022 11:00,0.128,0.4,1.6,3,23
9/7/2022 11:00,9/7/2022 12:00,0.129,0.4,1.3,1,25.3
9/7/2022 12:00,9/7/2022 13:00,0.124,0.3,1.1,3,25.8
9/7/2022 13:00,9/7/2022 14:00,0.127,0.2,0.7,5,26
9/7/2022 14:00,9/7/2022 15:00,0.131,0.2,0.8,4,27.2
9/7/2022 15:00,9/7/2022 16:00,0.141,0.2,1,7,26.4
9/7/2022 16:00,9/7/2022 17:00,0.131,0.2,1.1,4,24.7
9/7/2022 17:00,9/7/2022 18:00,0.131,0.1,1.1,5,23
9/7/2022 18:00,9/7/2022 19:00,0.128,0.1,1.1,3,22.1
9/7/2022 19:00,9/7/2022 20:00,0.123,0,0.9,2,22.6
9/7/2022 20:00,9/7/2022 21:00,0.129,0,1.4,2,20.3
9/7/2022 21:00,9/7/2022 22:00,0.15,0.1,3.2,0,15
9/7/2022 22:00,9/7/2022 23:00,0.173,0.1,5.2,0,12.1
9/7/2022 23:00,9/8/2022 0:00,NA,0.1,4.2,0,11.3
9/20/2022 0:00,9/20/2022 1:00,0.156,0,3,2,29.4
9/20/2022 1:00,9/20/2022 2:00,0.16,0.2,4.7,1,18
9/20/2022 2:00,9/20/2022 3:00,0.167,0.1,5.4,2,13.2
9/20/2022 3:00,9/20/2022 4:00,0.174,0.2,5.4,3,10.4
9/20/2022 4:00,9/20/2022 5:00,NA,NA,NA,NA,NA
9/20/2022 5:00,9/20/2022 6:00,0.242,0.4,7.7,4,7.7
9/20/2022 6:00,9/20/2022 7:00,0.423,1,5.3,3,12.1
9/20/2022 7:00,9/20/2022 8:00,0.231,2,4.9,3,9.2
9/20/2022 8:00,9/20/2022 9:00,0.174,1.7,2.8,2,13.2
9/20/2022 9:00,9/20/2022 10:00,0.165,0.7,2.4,3,18.6
9/20/2022 10:00,9/20/2022 11:00,0.169,1,3.3,1,22.9
9/20/2022 11:00,9/20/2022 12:00,0.169,0.8,3,2,28.7
9/20/2022 12:00,9/20/2022 13:00,0.164,0.6,2.8,3,30.9
9/20/2022 13:00,9/20/2022 14:00,0.165,0.7,2.4,3,32.8
9/20/2022 14:00,9/20/2022 15:00,0.166,0.5,2.4,5,35.4
9/20/2022 15:00,9/20/2022 16:00,0.162,0.3,2.4,4,26.5
9/20/2022 16:00,9/20/2022 17:00,0.155,0.4,2.3,1,19.6
9/20/2022 17:00,9/20/2022 18:00,0.158,0.2,2.6,1,19.7
9/20/2022 18:00,9/20/2022 19:00,0.162,0.1,2.6,1,21
9/20/2022 19:00,9/20/2022 20:00,0.139,0.1,1.6,2,23.7
9/20/2022 20:00,9/20/2022 21:00,0.134,0.1,1.4,3,24.4
9/20/2022 21:00,9/20/2022 22:00,0.126,0.1,1.1,3,25.4
9/20/2022 22:00,9/20/2022 23:00,0.125,0,1,3,24
9/20/2022 23:00,9/21/2022 0:00,NA,0,1.1,1,22.5
9/21/2022 0:00,9/21/2022 1:00,0.125,0,0.8,2,22.7
9/21/2022 1:00,9/21/2022 2:00,0.122,0,0.9,3,20.7
9/21/2022 2:00,9/21/2022 3:00,0.123,0,0.9,4,19.6
9/21/2022 3:00,9/21/2022 4:00,0.121,0,0.9,1,19.6
9/21/2022 4:00,9/21/2022 5:00,0.129,0,1.7,-1,18.2
9/21/2022 5:00,9/21/2022 6:00,0.146,0.2,4,1,14.9
9/21/2022 6:00,9/21/2022 7:00,0.233,0.9,7.5,3,10.5
9/21/2022 7:00,9/21/2022 8:00,0.188,1.1,5,7,13.2
9/21/2022 8:00,9/21/2022 9:00,0.174,1.6,3.8,6,13.7
9/21/2022 9:00,9/21/2022 10:00,0.163,1,3.4,2,13.6
9/21/2022 10:00,9/21/2022 11:00,0.152,1.5,2.3,2,19.3
9/21/2022 11:00,9/21/2022 12:00,0.153,0.8,2.4,1,22.8
9/21/2022 12:00,9/21/2022 13:00,0.159,0.7,2.3,0,25.7
9/21/2022 13:00,9/21/2022 14:00,0.167,1.1,3.2,2,26.7
9/21/2022 14:00,9/21/2022 15:00,0.169,0.9,3,2,28.3
9/21/2022 15:00,9/21/2022 16:00,0.17,0.5,2.8,4,27.1
9/21/2022 16:00,9/21/2022 17:00,0.176,0.4,2.8,3,24.8
9/21/2022 17:00,9/21/2022 18:00,0.199,0.2,4.1,2,21.8
9/21/2022 18:00,9/21/2022 19:00,0.196,0.1,5.1,5,20.8
9/21/2022 19:00,9/21/2022 20:00,0.182,0.1,3.7,3,25.3
9/21/2022 20:00,9/21/2022 21:00,0.17,0,3.4,2,25.9
